ID	X	Y	Curve
35862	3712	-2.102	61319151_M
35863	3743	-2.091	61319151_M
35864	3773	-2.159	61319151_M
35865	3804	-2.008	61319151_M
35866	3834	-1.894	61319151_M
35867	3865	-1.806	61319151_M
35868	3896	-1.756	61319151_M
35869	3926	-1.678	61319151_M
35870	3957	-1.636	61319151_M
35871	3987	-1.664	61319151_M
35872	4018	-1.761	61319151_M
35873	4049	-1.937	61319151_M
35874	4077	-2.157	61319151_M
35875	4108	-2.288	61319151_M
35876	4138	-2.31	61319151_M
35877	4169	-2.179	61319151_M
35878	4199	-2.068	61319151_M
35879	4230	-1.97	61319151_M
35880	4261	-1.88	61319151_M
35881	4291	-1.849	61319151_M
35882	4322	-1.848	61319151_M
35883	4352	-1.924	61319151_M
35884	4383	-2.09	61319151_M
35885	4414	-2.3	61319151_M
35886	4443	-2.548	61319151_M
35887	4474	-2.729	61319151_M
35888	4504	-2.619	61319151_M
35889	4535	-2.295	61319151_M
35890	4565	-2.079	61319151_M
35891	4596	-1.895	61319151_M
35892	4627	-1.775	61319151_M
35893	4657	-1.719	61319151_M
35894	4688	-1.685	61319151_M
35895	4718	-1.746	61319151_M
35896	4749	-1.871	61319151_M
35897	4780	-2.1	61319151_M
35898	4808	-2.3	61319151_M
35899	4839	-2.467	61319151_M
35900	4869	-2.379	61319151_M
35901	4900	-1.976	61319151_M
35902	4930	-1.857	61319151_M
35903	4961	-1.667	61319151_M
35904	4992	-1.58	61319151_M
35905	5022	-1.545	61319151_M
35906	5053	-1.519	61319151_M
35907	5083	-1.56	61319151_M
35908	5114	-1.664	61319151_M
35909	5145	-1.82	61319151_M
35910	5173	-2.017	61319151_M
35911	5204	-2.108	61319151_M
35912	5234	-2.168	61319151_M
35913	5265	-2.053	61319151_M
35914	5295	-1.974	61319151_M
35915	5326	-1.863	61319151_M
35916	5357	-1.81	61319151_M
35917	5387	-1.789	61319151_M
35918	5418	-1.801	61319151_M
35919	5448	-1.872	61319151_M
35920	5479	-2.049	61319151_M
35921	5510	-2.152	61319151_M
35922	5538	-2.408	61319151_M
35923	5569	-2.598	61319151_M
35924	5599	-2.517	61319151_M
35925	5630	-2.306	61319151_M
35926	5660	-2.192	61319151_M
35927	5691	-2.064	61319151_M
35928	5722	-1.984	61319151_M
35929	5752	-1.958	61319151_M
35930	5783	-1.981	61319151_M
35931	5813	-2.024	61319151_M
35932	5844	-2.183	61319151_M
35933	5875	-2.439	61319151_M
35934	5904	-2.757	61319151_M
35935	5935	-2.964	61319151_M
35936	5965	-3.096	61319151_M
35937	5996	-2.765	61319151_M
35938	6026	-2.489	61319151_M
35939	6057	-2.292	61319151_M
35940	6088	-2.184	61319151_M
35941	6118	-2.155	61319151_M
35942	6149	-2.11	61319151_M
35943	6179	-2.201	61319151_M
35944	6210	-2.391	61319151_M
35945	6241	-2.677	61319151_M
35946	6269	-2.976	61319151_M
35947	6300	-3.203	61319151_M
35948	6330	-3.291	61319151_M
35949	6361	-2.842	61319151_M
35950	6391	-2.469	61319151_M
35951	6422	-2.256	61319151_M
35952	6453	-2.204	61319151_M
35953	6483	-2.103	61319151_M
35954	6514	-2.146	61319151_M
35955	6544	-2.259	61319151_M
35956	6575	-2.369	61319151_M
35957	6606	-2.648	61319151_M
35958	6634	-2.913	61319151_M
35959	6665	-3.068	61319151_M
35960	6695	-3.027	61319151_M
35961	6726	-2.752	61319151_M
35962	6756	-2.417	61319151_M
35963	6787	-2.255	61319151_M
35964	6818	-2.205	61319151_M
35965	6848	-2.168	61319151_M
35966	6879	-2.174	61319151_M
35967	6909	-2.234	61319151_M
35968	6940	-2.405	61319151_M
35969	6971	-2.714	61319151_M
35970	6999	-2.904	61319151_M
35971	7030	-3.098	61319151_M
35972	7060	-2.821	61319151_M
35973	7091	-2.518	61319151_M
35974	7121	-2.284	61319151_M
35975	7152	-2.12	61319151_M
35976	7183	-2.04	61319151_M
35977	7213	-1.996	61319151_M
35978	7244	-1.97	61319151_M
35979	7274	-2.017	61319151_M
35980	7305	-2.105	61319151_M
35981	7336	-2.343	61319151_M
35982	7365	-2.545	61319151_M
35983	7396	-2.687	61319151_M
35984	7426	-2.669	61319151_M
35985	7457	-2.353	61319151_M
35986	7487	-2.176	61319151_M
35987	7518	-2.055	61319151_M
35988	7549	-1.973	61319151_M
35989	7579	-1.918	61319151_M
35990	7610	-1.928	61319151_M
35991	7640	-1.969	61319151_M
35992	7671	-2.095	61319151_M
35993	7702	-2.035	61319151_M
35994	7730	-2.199	61319151_M
35995	7761	-2.31	61319151_M
35996	7791	-2.382	61319151_M
35997	7822	-2.256	61319151_M
35998	7852	-2.038	61319151_M
35999	7883	-1.913	61319151_M
36000	7914	-1.831	61319151_M
36001	7944	-1.784	61319151_M
36002	7975	-1.788	61319151_M
36003	8005	-1.844	61319151_M
36004	8036	-1.946	61319151_M
36005	8067	-2.12	61319151_M
36006	8095	-2.22	61319151_M
36007	8126	-2.381	61319151_M
36008	8156	-2.398	61319151_M
36009	8187	-2.289	61319151_M
36010	8217	-2.061	61319151_M
36011	8248	-1.95	61319151_M
36012	8279	-1.843	61319151_M
36013	8309	-1.8	61319151_M
36014	8340	-1.827	61319151_M
36015	8370	-1.892	61319151_M
36016	8401	-2.024	61319151_M
36017	8432	-2.286	61319151_M
36018	8460	-2.487	61319151_M
36019	8491	-2.621	61319151_M
36020	8521	-2.616	61319151_M
36021	8552	-2.272	61319151_M
36022	8582	-2.118	61319151_M
36023	8613	-2.026	61319151_M
36024	8644	-1.936	61319151_M
36025	8674	-1.901	61319151_M
36026	8705	-1.92	61319151_M
36027	8735	-1.934	61319151_M
36028	8766	-2.011	61319151_M
36029	8797	-2.238	61319151_M
36030	8826	-2.482	61319151_M
36031	8857	-2.621	61319151_M
36032	8887	-2.401	61319151_M
36033	8918	-2.261	61319151_M
36034	8948	-2.106	61319151_M
36035	8979	-2.029	61319151_M
36036	9010	-1.946	61319151_M
36037	9040	-1.925	61319151_M
36038	9071	-1.938	61319151_M
36039	9101	-1.993	61319151_M
36040	9132	-2.124	61319151_M
36041	9163	-2.388	61319151_M
36042	9191	-2.484	61319151_M
36043	9222	-2.568	61319151_M
36044	9252	-2.621	61319151_M
36045	9283	-2.409	61319151_M
36046	9313	-2.232	61319151_M
36047	9344	-2.085	61319151_M
36048	9375	-2.008	61319151_M
36049	9405	-1.986	61319151_M
36050	9436	-1.989	61319151_M
36051	9466	-2.054	61319151_M
36052	9497	-2.223	61319151_M
36053	9528	-2.448	61319151_M
36054	9556	-2.703	61319151_M
36055	9587	-2.775	61319151_M
36056	9617	-2.633	61319151_M
36057	9648	-2.551	61319151_M
36058	9678	-2.331	61319151_M
36059	9709	-2.181	61319151_M
36060	9740	-2.131	61319151_M
36061	9770	-2.119	61319151_M
36062	9801	-2.134	61319151_M
36063	9831	-2.231	61319151_M
36064	9862	-2.358	61319151_M
36065	9893	-2.618	61319151_M
36066	9921	-2.939	61319151_M
36067	9952	-3.095	61319151_M
36068	9982	-3.02	61319151_M
36069	10013	-2.584	61319151_M
36070	10043	-2.203	61319151_M
36071	10074	-2.057	61319151_M
36072	10105	-1.976	61319151_M
36073	10135	-1.908	61319151_M
36074	10166	-1.893	61319151_M
36075	10196	-1.942	61319151_M
36076	10227	-2.082	61319151_M
36077	10258	-2.226	61319151_M
36078	10287	-2.349	61319151_M
36079	10318	-2.488	61319151_M
36080	10348	-2.464	61319151_M
36081	10379	-2.199	61319151_M
36082	10409	-2.081	61319151_M
36083	10440	-1.946	61319151_M
36084	10471	-1.877	61319151_M
36085	10501	-1.836	61319151_M
36086	10532	-1.802	61319151_M
36087	10562	-1.864	61319151_M
36088	10593	-1.974	61319151_M
36089	10624	-2.126	61319151_M
36090	10652	-2.272	61319151_M
36091	10683	-2.343	61319151_M
36092	10713	-2.243	61319151_M
36093	10744	-2.131	61319151_M
36094	10774	-2.057	61319151_M
36095	10805	-1.943	61319151_M
36096	10836	-1.876	61319151_M
36097	10866	-1.845	61319151_M
36098	10897	-1.816	61319151_M
36099	10927	-1.89	61319151_M
36100	0	1.492	61319152_M
36101	31	1.415	61319152_M
36102	60	1.323	61319152_M
36103	91	1.213	61319152_M
36104	121	1.123	61319152_M
36105	121	1.123	61319152_M
36106	152	1.021	61319152_M
36107	182	1.091	61319152_M
36108	213	1.188	61319152_M
36109	244	1.262	61319152_M
36110	274	1.263	61319152_M
36111	305	1.307	61319152_M
36112	335	1.283	61319152_M
36113	366	1.267	61319152_M
36114	397	1.211	61319152_M
36115	425	1.142	61319152_M
36116	456	1.072	61319152_M
36117	486	1.039	61319152_M
36118	517	0.973	61319152_M
36119	547	0.977	61319152_M
36120	578	0.972	61319152_M
36121	609	0.977	61319152_M
36122	639	0.963	61319152_M
36123	670	0.947	61319152_M
36124	700	0.911	61319152_M
36125	731	0.887	61319152_M
36126	762	0.827	61319152_M
36127	790	0.768	61319152_M
36128	821	0.675	61319152_M
36129	851	0.592	61319152_M
36130	882	0.674	61319152_M
36131	912	0.722	61319152_M
36132	943	0.799	61319152_M
36133	974	0.921	61319152_M
36134	1004	0.981	61319152_M
36135	1035	1.081	61319152_M
36136	1065	1.124	61319152_M
36137	1096	1.127	61319152_M
36138	1127	1.106	61319152_M
36139	1155	1.056	61319152_M
36140	1186	0.974	61319152_M
36141	1216	0.93	61319152_M
36142	1247	1.05	61319152_M
36143	1277	1.109	61319152_M
36144	1308	1.179	61319152_M
36145	1339	1.308	61319152_M
36146	1369	1.369	61319152_M
36147	1400	1.413	61319152_M
36148	1430	1.405	61319152_M
36149	1461	1.372	61319152_M
36150	1492	1.318	61319152_M
36151	1521	1.247	61319152_M
36152	1552	1.16	61319152_M
36153	1582	1.096	61319152_M
36154	1613	1.021	61319152_M
36155	1643	1.125	61319152_M
36156	1674	1.257	61319152_M
36157	1705	1.363	61319152_M
36158	1735	1.39	61319152_M
36159	1766	1.46	61319152_M
36160	1796	1.453	61319152_M
36161	1827	1.448	61319152_M
36162	1858	1.398	61319152_M
36163	1886	1.333	61319152_M
36164	1917	1.261	61319152_M
36165	1947	1.195	61319152_M
36166	1978	1.19	61319152_M
36167	2008	1.176	61319152_M
36168	2039	1.162	61319152_M
36169	2070	1.17	61319152_M
36170	2100	1.167	61319152_M
36171	2131	1.209	61319152_M
36172	2161	1.205	61319152_M
36173	2192	1.202	61319152_M
36174	2223	1.163	61319152_M
36175	2251	1.097	61319152_M
36176	2282	1.014	61319152_M
36177	2312	0.974	61319152_M
36178	2343	0.986	61319152_M
36179	2373	1.078	61319152_M
36180	2404	1.161	61319152_M
36181	2435	1.197	61319152_M
36182	2465	1.268	61319152_M
36183	2496	1.314	61319152_M
36184	2526	1.309	61319152_M
36185	2557	1.301	61319152_M
36186	2588	1.254	61319152_M
36187	2616	1.2	61319152_M
36188	2647	1.114	61319152_M
36189	2677	1.057	61319152_M
36190	2708	1.08	61319152_M
36191	2738	1.116	61319152_M
36192	2769	1.161	61319152_M
36193	2800	1.177	61319152_M
36194	2830	1.164	61319152_M
36195	2861	1.163	61319152_M
36196	2891	1.141	61319152_M
36197	2922	1.107	61319152_M
36198	2953	1.059	61319152_M
36199	2982	0.986	61319152_M
36200	3013	0.903	61319152_M
36201	3043	0.819	61319152_M
36202	3074	0.717	61319152_M
36203	3104	0.651	61319152_M
36204	3135	0.58	61319152_M
36205	3166	0.524	61319152_M
36206	3196	0.493	61319152_M
36207	3227	0.464	61319152_M
36208	3257	0.421	61319152_M
36209	3288	0.374	61319152_M
36210	3319	0.32	61319152_M
36211	3347	0.251	61319152_M
36212	3378	0.181	61319152_M
36213	3408	0.197	61319152_M
36214	3439	0.205	61319152_M
36215	3469	0.291	61319152_M
36216	3500	0.312	61319152_M
36217	3531	0.346	61319152_M
36218	3561	0.343	61319152_M
36219	3592	0.332	61319152_M
36220	3622	0.338	61319152_M
36221	3653	0.32	61319152_M
36222	3684	0.277	61319152_M
36223	3712	0.265	61319152_M
36224	3743	0.191	61319152_M
36225	3773	0.157	61319152_M
36226	3804	0.139	61319152_M
36227	3834	0.191	61319152_M
36228	3865	0.22	61319152_M
36229	3896	0.223	61319152_M
36230	3926	0.251	61319152_M
36231	3957	0.297	61319152_M
36232	3987	0.289	61319152_M
36233	4018	0.263	61319152_M
36234	4049	0.226	61319152_M
36235	4077	0.179	61319152_M
36236	4108	0.14	61319152_M
36237	4138	0.058	61319152_M
36238	4169	0.007	61319152_M
36239	4199	-0.041	61319152_M
36240	4230	-0.084	61319152_M
36241	4261	-0.117	61319152_M
36242	4291	-0.115	61319152_M
36243	4322	-0.118	61319152_M
36244	4352	-0.136	61319152_M
36245	4383	-0.167	61319152_M
36246	4414	-0.211	61319152_M
36247	4443	-0.267	61319152_M
36248	4474	-0.331	61319152_M
36249	4504	-0.349	61319152_M
36250	4535	-0.333	61319152_M
36251	4565	-0.296	61319152_M
36252	4596	-0.222	61319152_M
36253	4627	-0.11	61319152_M
36254	4657	-0.07	61319152_M
36255	4688	0.014	61319152_M
36256	4718	0.026	61319152_M
36257	4749	0.02	61319152_M
36258	4780	0.013	61319152_M
36259	4808	-0.022	61319152_M
36260	4839	-0.088	61319152_M
36261	4869	-0.086	61319152_M
36262	4900	-0.029	61319152_M
36263	4930	0.052	61319152_M
36264	4961	0.2	61319152_M
36265	4992	0.277	61319152_M
36266	5022	0.374	61319152_M
36267	5053	0.445	61319152_M
36268	5083	0.46	61319152_M
36269	5114	0.45	61319152_M
36270	5145	0.419	61319152_M
36271	5173	0.372	61319152_M
36272	5204	0.297	61319152_M
36273	5234	0.226	61319152_M
36274	5265	0.194	61319152_M
36275	5295	0.137	61319152_M
36276	5326	0.117	61319152_M
36277	5357	0.087	61319152_M
36278	5387	0.058	61319152_M
36279	5418	0.047	61319152_M
36280	5448	0.021	61319152_M
36281	5479	-0.017	61319152_M
36282	5510	-0.064	61319152_M
36283	5538	-0.121	61319152_M
36284	5569	-0.185	61319152_M
36285	5599	-0.248	61319152_M
36286	5630	-0.268	61319152_M
36287	5660	-0.267	61319152_M
36288	5691	-0.216	61319152_M
36289	5722	-0.198	61319152_M
36290	5752	-0.168	61319152_M
36291	5783	-0.155	61319152_M
36292	5813	-0.155	61319152_M
36293	5844	-0.179	61319152_M
36294	5875	-0.181	61319152_M
36295	5904	-0.229	61319152_M
36296	5935	-0.3	61319152_M
36297	5965	-0.35	61319152_M
36298	5996	-0.403	61319152_M
36299	6026	-0.466	61319152_M
36300	6057	-0.51	61319152_M
36301	6088	-0.538	61319152_M
36302	6118	-0.561	61319152_M
36303	6149	-0.572	61319152_M
36304	6179	-0.576	61319152_M
36305	6210	-0.599	61319152_M
36306	6241	-0.63	61319152_M
36307	6269	-0.676	61319152_M
36308	6300	-0.739	61319152_M
36309	6330	-0.817	61319152_M
36310	6361	-0.825	61319152_M
36311	6391	-0.846	61319152_M
36312	6422	-0.847	61319152_M
36313	6453	-0.82	61319152_M
36314	6483	-0.818	61319152_M
36315	6514	-0.746	61319152_M
36316	6544	-0.738	61319152_M
36317	6575	-0.743	61319152_M
36318	6606	-0.765	61319152_M
36319	6634	-0.798	61319152_M
36320	6665	-0.852	61319152_M
36321	6695	-0.92	61319152_M
36322	6726	-0.939	61319152_M
36323	6756	-0.955	61319152_M
36324	6787	-0.964	61319152_M
36325	6818	-0.99	61319152_M
36326	6848	-0.975	61319152_M
36327	6879	-0.972	61319152_M
36328	6909	-0.975	61319152_M
36329	6940	-0.955	61319152_M
36330	6971	-0.972	61319152_M
36331	6999	-1.003	61319152_M
36332	7030	-1.034	61319152_M
36333	7060	-1.048	61319152_M
36334	7091	-1.041	61319152_M
36335	7121	-0.95	61319152_M
36336	7152	-0.885	61319152_M
36337	7183	-0.849	61319152_M
36338	7213	-0.8	61319152_M
36339	7244	-0.729	61319152_M
36340	7274	-0.678	61319152_M
36341	7305	-0.672	61319152_M
36342	7336	-0.684	61319152_M
36343	7365	-0.69	61319152_M
36344	7396	-0.739	61319152_M
36345	7426	-0.725	61319152_M
36346	7457	-0.727	61319152_M
36347	7487	-0.732	61319152_M
36348	7518	-0.71	61319152_M
36349	7549	-0.691	61319152_M
36350	7579	-0.675	61319152_M
36351	7610	-0.643	61319152_M
36352	7640	-0.637	61319152_M
36353	7671	-0.612	61319152_M
36354	7702	-0.632	61319152_M
36355	7730	-0.661	61319152_M
36356	7761	-0.701	61319152_M
36357	7791	-0.731	61319152_M
36358	7822	-0.638	61319152_M
36359	7852	-0.574	61319152_M
36360	7883	-0.499	61319152_M
36361	7914	-0.415	61319152_M
36362	7944	-0.339	61319152_M
36363	7975	-0.284	61319152_M
36364	8005	-0.235	61319152_M
36365	8036	-0.233	61319152_M
36366	8067	-0.129	61319152_M
36367	8095	-0.147	61319152_M
36368	8126	-0.193	61319152_M
36369	8156	-0.259	61319152_M
36370	8187	-0.307	61319152_M
36371	8217	-0.296	61319152_M
36372	8248	-0.279	61319152_M
36373	8279	-0.27	61319152_M
36374	8309	-0.25	61319152_M
36375	8340	-0.237	61319152_M
36376	8370	-0.248	61319152_M
36377	8401	-0.259	61319152_M
36378	8432	-0.292	61319152_M
36379	8460	-0.307	61319152_M
36380	8491	-0.365	61319152_M
36381	8521	-0.407	61319152_M
36382	8552	-0.463	61319152_M
36383	8582	-0.408	61319152_M
36384	8613	-0.384	61319152_M
36385	8644	-0.327	61319152_M
36386	8674	-0.288	61319152_M
36387	8705	-0.279	61319152_M
36388	8735	-0.275	61319152_M
36389	8766	-0.291	61319152_M
36390	8797	-0.323	61319152_M
36391	8826	-0.366	61319152_M
36392	8857	-0.426	61319152_M
36393	8887	-0.469	61319152_M
36394	8918	-0.442	61319152_M
36395	8948	-0.452	61319152_M
36396	8979	-0.465	61319152_M
36397	9010	-0.451	61319152_M
36398	9040	-0.437	61319152_M
36399	9071	-0.424	61319152_M
36400	9101	-0.387	61319152_M
36401	9132	-0.384	61319152_M
36402	9163	-0.412	61319152_M
36403	9191	-0.453	61319152_M
36404	9222	-0.507	61319152_M
36405	9252	-0.508	61319152_M
36406	9283	-0.554	61319152_M
36407	9313	-0.574	61319152_M
36408	9344	-0.593	61319152_M
36409	9375	-0.591	61319152_M
36410	9405	-0.594	61319152_M
36411	9436	-0.589	61319152_M
36412	9466	-0.594	61319152_M
36413	9497	-0.608	61319152_M
36414	9528	-0.64	61319152_M
36415	9556	-0.667	61319152_M
36416	9587	-0.717	61319152_M
36417	9617	-0.785	61319152_M
36418	9648	-0.825	61319152_M
36419	9678	-0.86	61319152_M
36420	9709	-0.863	61319152_M
36421	9740	-0.867	61319152_M
36422	9770	-0.873	61319152_M
36423	9801	-0.868	61319152_M
36424	9831	-0.871	61319152_M
36425	9862	-0.89	61319152_M
36426	9893	-0.918	61319152_M
36427	9921	-0.959	61319152_M
36428	9952	-0.984	61319152_M
36429	9982	-0.939	61319152_M
36430	10013	-0.972	61319152_M
36431	10043	-0.918	61319152_M
36432	10074	-0.844	61319152_M
36433	10105	-0.803	61319152_M
36434	10135	-0.746	61319152_M
36435	10166	-0.699	61319152_M
36436	10196	-0.663	61319152_M
36437	10227	-0.631	61319152_M
36438	10258	-0.642	61319152_M
36439	10287	-0.669	61319152_M
36440	10318	-0.711	61319152_M
36441	10348	-0.73	61319152_M
36442	10379	-0.683	61319152_M
36443	10409	-0.579	61319152_M
36444	10440	-0.526	61319152_M
36445	10471	-0.48	61319152_M
36446	10501	-0.417	61319152_M
36447	10532	-0.378	61319152_M
36448	10562	-0.359	61319152_M
36449	10593	-0.365	61319152_M
36450	10624	-0.373	61319152_M
36451	10652	-0.384	61319152_M
36452	10683	-0.441	61319152_M
36453	10713	-0.466	61319152_M
36454	10744	-0.458	61319152_M
36455	10774	-0.482	61319152_M
36456	10805	-0.448	61319152_M
36457	10836	-0.442	61319152_M
36458	10866	-0.423	61319152_M
36459	10897	-0.372	61319152_M
36460	10927	-0.378	61319152_M
36461	0	3.38	61319155_M
36462	31	3.241	61319155_M
36463	60	3.045	61319155_M
36464	91	2.879	61319155_M
36465	121	2.872	61319155_M
36466	121	2.872	61319155_M
36467	152	2.907	61319155_M
36468	182	3.434	61319155_M
36469	213	3.897	61319155_M
36470	244	4.146	61319155_M
36471	274	4.061	61319155_M
36472	305	4.038	61319155_M
36473	335	3.769	61319155_M
36474	366	3.547	61319155_M
36475	397	3.249	61319155_M
36476	425	2.999	61319155_M
36477	456	2.878	61319155_M
36478	486	2.968	61319155_M
36479	517	3.023	61319155_M
36480	547	3.287	61319155_M
36481	578	3.454	61319155_M
36482	609	3.578	61319155_M
36483	639	3.542	61319155_M
36484	670	3.411	61319155_M
36485	700	3.186	61319155_M
36486	731	2.996	61319155_M
36487	762	2.722	61319155_M
36488	790	2.517	61319155_M
36489	821	2.333	61319155_M
36490	851	2.294	61319155_M
36491	882	2.812	61319155_M
36492	912	3.131	61319155_M
36493	943	3.455	61319155_M
36494	974	3.805	61319155_M
36495	1004	3.837	61319155_M
36496	1035	3.895	61319155_M
36497	1065	3.734	61319155_M
36498	1096	3.462	61319155_M
36499	1127	3.194	61319155_M
36500	1155	2.943	61319155_M
36501	1186	2.742	61319155_M
36502	1216	2.784	61319155_M
36503	1247	3.373	61319155_M
36504	1277	3.68	61319155_M
36505	1308	3.945	61319155_M
36506	1339	4.302	61319155_M
36507	1369	4.328	61319155_M
36508	1400	4.216	61319155_M
36509	1430	3.943	61319155_M
36510	1461	3.631	61319155_M
36511	1492	3.332	61319155_M
36512	1521	3.085	61319155_M
36513	1552	2.923	61319155_M
36514	1582	2.942	61319155_M
36515	1613	3.007	61319155_M
36516	1643	3.58	61319155_M
36517	1674	4.084	61319155_M
36518	1705	4.359	61319155_M
36519	1735	4.283	61319155_M
36520	1766	4.269	61319155_M
36521	1796	3.999	61319155_M
36522	1827	3.763	61319155_M
36523	1858	3.456	61319155_M
36524	1886	3.204	61319155_M
36525	1917	3.073	61319155_M
36526	1947	3.071	61319155_M
36527	1978	3.327	61319155_M
36528	2008	3.514	61319155_M
36529	2039	3.653	61319155_M
36530	2070	3.788	61319155_M
36531	2100	3.782	61319155_M
36532	2131	3.807	61319155_M
36533	2161	3.628	61319155_M
36534	2192	3.442	61319155_M
36535	2223	3.185	61319155_M
36536	2251	2.932	61319155_M
36537	2282	2.761	61319155_M
36538	2312	2.837	61319155_M
36539	2343	3.124	61319155_M
36540	2373	3.599	61319155_M
36541	2404	3.926	61319155_M
36542	2435	4.019	61319155_M
36543	2465	4.134	61319155_M
36544	2496	4.061	61319155_M
36545	2526	3.814	61319155_M
36546	2557	3.579	61319155_M
36547	2588	3.284	61319155_M
36548	2616	3.068	61319155_M
36549	2647	2.886	61319155_M
36550	2677	2.913	61319155_M
36551	2708	3.246	61319155_M
36552	2738	3.554	61319155_M
36553	2769	3.811	61319155_M
36554	2800	3.894	61319155_M
36555	2830	3.814	61319155_M
36556	2861	3.697	61319155_M
36557	2891	3.491	61319155_M
36558	2922	3.248	61319155_M
36559	2953	3.006	61319155_M
36560	2982	2.765	61319155_M
36561	3013	2.619	61319155_M
36562	3043	2.575	61319155_M
36563	3074	2.574	61319155_M
36564	3104	2.688	61319155_M
36565	3135	2.748	61319155_M
36566	3166	2.794	61319155_M
36567	3196	2.801	61319155_M
36568	3227	2.703	61319155_M
36569	3257	2.507	61319155_M
36570	3288	2.278	61319155_M
36571	3319	2.056	61319155_M
36572	3347	1.838	61319155_M
36573	3378	1.736	61319155_M
36574	3408	1.977	61319155_M
36575	3439	2.224	61319155_M
36576	3469	2.66	61319155_M
36577	3500	2.813	61319155_M
36578	3531	2.944	61319155_M
36579	3561	2.88	61319155_M
36580	3592	2.719	61319155_M
36581	3622	2.584	61319155_M
36582	3653	2.36	61319155_M
36583	3684	2.1	61319155_M
36584	3712	2.001	61319155_M
36585	3743	1.821	61319155_M
36586	3773	1.879	61319155_M
36587	3804	2.062	61319155_M
36588	3834	2.425	61319155_M
36589	3865	2.639	61319155_M
36590	3896	2.703	61319155_M
36591	3926	2.755	61319155_M
36592	3957	2.759	61319155_M
36593	3987	2.546	61319155_M
36594	4018	2.285	61319155_M
36595	4049	2.038	61319155_M
36596	4077	1.836	61319155_M
36597	4108	1.774	61319155_M
36598	4138	1.687	61319155_M
36599	4169	1.802	61319155_M
36600	4199	1.921	61319155_M
36601	4230	2.024	61319155_M
36602	4261	2.099	61319155_M
36603	4291	2.169	61319155_M
36604	4322	2.105	61319155_M
36605	4352	1.938	61319155_M
36606	4383	1.709	61319155_M
36607	4414	1.474	61319155_M
36608	4443	1.271	61319155_M
36609	4474	1.158	61319155_M
36610	4504	1.279	61319155_M
36611	4535	1.554	61319155_M
36612	4565	1.855	61319155_M
36613	4596	2.198	61319155_M
36614	4627	2.544	61319155_M
36615	4657	2.544	61319155_M
36616	4688	2.579	61319155_M
36617	4718	2.354	61319155_M
36618	4749	2.092	61319155_M
36619	4780	1.881	61319155_M
36620	4808	1.666	61319155_M
36621	4839	1.491	61319155_M
36622	4869	1.639	61319155_M
36623	4900	2.005	61319155_M
36624	4930	2.39	61319155_M
36625	4961	2.885	61319155_M
36626	4992	3.042	61319155_M
36627	5022	3.172	61319155_M
36628	5053	3.122	61319155_M
36629	5083	2.885	61319155_M
36630	5114	2.598	61319155_M
36631	5145	2.323	61319155_M
36632	5173	2.095	61319155_M
36633	5204	1.917	61319155_M
36634	5234	1.88	61319155_M
36635	5265	2.055	61319155_M
36636	5295	2.14	61319155_M
36637	5326	2.308	61319155_M
36638	5357	2.376	61319155_M
36639	5387	2.348	61319155_M
36640	5418	2.275	61319155_M
36641	5448	2.102	61319155_M
36642	5479	1.876	61319155_M
36643	5510	1.646	61319155_M
36644	5538	1.444	61319155_M
36645	5569	1.338	61319155_M
36646	5599	1.338	61319155_M
36647	5630	1.541	61319155_M
36648	5660	1.784	61319155_M
36649	5691	2.112	61319155_M
36650	5722	2.24	61319155_M
36651	5752	2.303	61319155_M
36652	5783	2.207	61319155_M
36653	5813	2.038	61319155_M
36654	5844	1.791	61319155_M
36655	5875	1.65	61319155_M
36656	5904	1.428	61319155_M
36657	5935	1.265	61319155_M
36658	5965	1.284	61319155_M
36659	5996	1.387	61319155_M
36660	6026	1.465	61319155_M
36661	6057	1.582	61319155_M
36662	6088	1.687	61319155_M
36663	6118	1.69	61319155_M
36664	6149	1.615	61319155_M
36665	6179	1.497	61319155_M
36666	6210	1.283	61319155_M
36667	6241	1.071	61319155_M
36668	6269	0.87	61319155_M
36669	6300	0.733	61319155_M
36670	6330	0.668	61319155_M
36671	6361	0.903	61319155_M
36672	6391	1.078	61319155_M
36673	6422	1.272	61319155_M
36674	6453	1.478	61319155_M
36675	6483	1.48	61319155_M
36676	6514	1.576	61319155_M
36677	6544	1.4	61319155_M
36678	6575	1.17	61319155_M
36679	6606	0.933	61319155_M
36680	6634	0.739	61319155_M
36681	6665	0.6	61319155_M
36682	6695	0.54	61319155_M
36683	6726	0.722	61319155_M
36684	6756	0.903	61319155_M
36685	6787	1.066	61319155_M
36686	6818	1.118	61319155_M
36687	6848	1.189	61319155_M
36688	6879	1.109	61319155_M
36689	6909	0.959	61319155_M
36690	6940	0.847	61319155_M
36691	6971	0.632	61319155_M
36692	6999	0.441	61319155_M
36693	7030	0.365	61319155_M
36694	7060	0.439	61319155_M
36695	7091	0.648	61319155_M
36696	7121	1.088	61319155_M
36697	7152	1.362	61319155_M
36698	7183	1.48	61319155_M
36699	7213	1.543	61319155_M
36700	7244	1.566	61319155_M
36701	7274	1.475	61319155_M
36702	7305	1.23	61319155_M
36703	7336	0.988	61319155_M
36704	7365	0.849	61319155_M
36705	7396	0.695	61319155_M
36706	7426	0.845	61319155_M
36707	7457	1.011	61319155_M
36708	7487	1.17	61319155_M
36709	7518	1.38	61319155_M
36710	7549	1.517	61319155_M
36711	7579	1.543	61319155_M
36712	7610	1.513	61319155_M
