ID	X	Y	Curve
41179	8248	-0.107	61119044_M
41180	8279	-0.12	61119044_M
41181	8309	-0.762	61119044_M
41182	8340	-1.851	61119044_M
41183	8370	-2.693	61119044_M
41184	8401	-1.404	61119044_M
41185	8432	-1.004	61119044_M
41186	8460	-0.951	61119044_M
41187	8491	-0.641	61119044_M
41188	8521	-0.241	61119044_M
41189	8552	0.224	61119044_M
41190	8582	-0.088	61119044_M
41191	8613	-0.159	61119044_M
41192	8644	-0.168	61119044_M
41193	8674	-0.806	61119044_M
41194	8705	-1.892	61119044_M
41195	8735	-2.733	61119044_M
41196	8766	-1.442	61119044_M
41197	8797	-1.042	61119044_M
41198	8826	-0.942	61119044_M
41199	8857	-0.661	61119044_M
41200	8887	-0.272	61119044_M
41201	8918	0.191	61119044_M
41202	8948	-0.115	61119044_M
41203	8979	-0.189	61119044_M
41204	9010	-0.205	61119044_M
41205	9040	-0.847	61119044_M
41206	9071	-1.932	61119044_M
41207	9101	-2.774	61119044_M
41208	9132	-1.477	61119044_M
41209	9163	-1.072	61119044_M
41210	9191	-1.018	61119044_M
41211	9222	-0.709	61119044_M
41212	9252	-0.303	61119044_M
41213	9283	0.166	61119044_M
41214	9313	-0.145	61119044_M
41215	9344	-0.223	61119044_M
41216	9375	-0.238	61119044_M
41217	9405	-0.88	61119044_M
41218	9436	-1.964	61119044_M
41219	9466	-2.806	61119044_M
41220	9497	-1.513	61119044_M
41221	9528	-1.109	61119044_M
41222	9556	-1.053	61119044_M
41223	9587	-0.741	61119044_M
41224	9617	-0.34	61119044_M
41225	9648	0.127	61119044_M
41226	9678	-0.188	61119044_M
41227	9709	-0.27	61119044_M
41228	9740	-0.288	61119044_M
41229	9770	-0.93	61119044_M
41230	9801	-2.016	61119044_M
41231	9831	-2.857	61119044_M
41232	9862	-1.563	61119044_M
41233	9893	-1.158	61119044_M
41234	9921	-1.1	61119044_M
41235	9952	-0.788	61119044_M
41236	9982	-0.373	61119044_M
41237	10013	0.109	61119044_M
41238	10043	-0.191	61119044_M
41239	10074	-0.246	61119044_M
41240	10105	-0.238	61119044_M
41241	10135	-0.867	61119044_M
41242	10166	-1.945	61119044_M
41243	10196	-2.784	61119044_M
41244	10227	-1.489	61119044_M
41245	10258	-1.085	61119044_M
41246	10287	-0.984	61119044_M
41247	10318	-0.704	61119044_M
41248	10348	-0.313	61119044_M
41249	10379	0.152	61119044_M
41250	10409	-0.143	61119044_M
41251	10440	-0.197	61119044_M
41252	10471	-0.198	61119044_M
41253	10501	-0.833	61119044_M
41254	10532	-1.915	61119044_M
41255	10562	-2.756	61119044_M
41256	10593	-1.465	61119044_M
41257	10624	-1.063	61119044_M
41258	10652	-1.005	61119044_M
41259	10683	-0.693	61119044_M
41260	10713	-0.29	61119044_M
41261	10744	0.177	61119044_M
41262	10774	-0.13	61119044_M
41263	10805	-0.205	61119044_M
41264	10836	-0.216	61119044_M
41265	10866	-0.857	61119044_M
41266	10897	-1.94	61119044_M
41267	10927	-2.778	61119044_M
41268	0	5.887	61218501_M
41269	31	5.691	61218501_M
41270	60	5.584	61218501_M
41271	91	5.807	61218501_M
41272	121	6.19	61218501_M
41273	152	6.671	61218501_M
41274	182	6.936	61218501_M
41275	213	7.144	61218501_M
41276	244	7.271	61218501_M
41277	274	6.855	61218501_M
41278	305	6.1	61218501_M
41279	335	5.439	61218501_M
41280	366	5.413	61218501_M
41281	397	5.493	61218501_M
41282	425	5.429	61218501_M
41283	456	5.729	61218501_M
41284	486	6.148	61218501_M
41285	517	6.638	61218501_M
41286	547	6.77	61218501_M
41287	578	6.775	61218501_M
41288	609	6.767	61218501_M
41289	639	6.33	61218501_M
41290	670	5.56	61218501_M
41291	700	4.912	61218501_M
41292	731	4.911	61218501_M
41293	762	5.022	61218501_M
41294	790	4.999	61218501_M
41295	821	5.321	61218501_M
41296	851	5.741	61218501_M
41297	882	6.352	61218501_M
41298	912	6.633	61218501_M
41299	943	6.767	61218501_M
41300	974	6.888	61218501_M
41301	1004	6.515	61218501_M
41302	1035	5.802	61218501_M
41303	1065	5.182	61218501_M
41304	1096	5.174	61218501_M
41305	1127	5.274	61218501_M
41306	1155	5.232	61218501_M
41307	1186	5.522	61218501_M
41308	1216	5.943	61218501_M
41309	1247	6.589	61218501_M
41310	1277	6.879	61218501_M
41311	1308	6.994	61218501_M
41312	1339	7.102	61218501_M
41313	1369	6.721	61218501_M
41314	1400	5.961	61218501_M
41315	1430	5.297	61218501_M
41316	1461	5.251	61218501_M
41317	1492	5.314	61218501_M
41318	1521	5.307	61218501_M
41319	1552	5.565	61218501_M
41320	1582	5.962	61218501_M
41321	1613	6.452	61218501_M
41322	1643	6.686	61218501_M
41323	1674	6.856	61218501_M
41324	1705	6.958	61218501_M
41325	1735	6.542	61218501_M
41326	1766	5.789	61218501_M
41327	1796	5.135	61218501_M
41328	1827	5.115	61218501_M
41329	1858	5.204	61218501_M
41330	1886	5.158	61218501_M
41331	1917	5.477	61218501_M
41332	1947	5.898	61218501_M
41333	1978	6.441	61218501_M
41334	2008	6.613	61218501_M
41335	2039	6.631	61218501_M
41336	2070	6.64	61218501_M
41337	2100	6.217	61218501_M
41338	2131	5.486	61218501_M
41339	2161	4.863	61218501_M
41340	2192	4.88	61218501_M
41341	2223	5.007	61218501_M
41342	2251	4.977	61218501_M
41343	2282	5.29	61218501_M
41344	2312	5.734	61218501_M
41345	2343	6.313	61218501_M
41346	2373	6.607	61218501_M
41347	2404	6.763	61218501_M
41348	2435	6.813	61218501_M
41349	2465	6.416	61218501_M
41350	2496	5.677	61218501_M
41351	2526	5.033	61218501_M
41352	2557	5.022	61218501_M
41353	2588	5.116	61218501_M
41354	2616	5.083	61218501_M
41355	2647	5.392	61218501_M
41356	2677	5.815	61218501_M
41357	2708	6.387	61218501_M
41358	2738	6.626	61218501_M
41359	2769	6.718	61218501_M
41360	2800	6.743	61218501_M
41361	2830	6.301	61218501_M
41362	2861	5.528	61218501_M
41363	2891	4.878	61218501_M
41364	2922	4.872	61218501_M
41365	2953	4.97	61218501_M
41366	2982	4.984	61218501_M
41367	3013	5.259	61218501_M
41368	3043	5.655	61218501_M
41369	3074	6.124	61218501_M
41370	3104	6.202	61218501_M
41371	3135	6.153	61218501_M
41372	3166	6.118	61218501_M
41373	3196	5.68	61218501_M
41374	3227	4.916	61218501_M
41375	3257	4.282	61218501_M
41376	3288	4.301	61218501_M
41377	3319	4.443	61218501_M
41378	3347	4.442	61218501_M
41379	3378	4.8	61218501_M
41380	3408	5.297	61218501_M
41381	3439	5.901	61218501_M
41382	3469	6.156	61218501_M
41383	3500	6.241	61218501_M
41384	3531	6.272	61218501_M
41385	3561	5.85	61218501_M
41386	3592	5.077	61218501_M
41387	3622	4.431	61218501_M
41388	3653	4.448	61218501_M
41389	3684	4.575	61218501_M
41390	3712	4.584	61218501_M
41391	3743	4.934	61218501_M
41392	3773	5.384	61218501_M
41393	3804	5.936	61218501_M
41394	3834	6.146	61218501_M
41395	3865	6.218	61218501_M
41396	3896	6.234	61218501_M
41397	3926	5.821	61218501_M
41398	3957	5.087	61218501_M
41399	3959	5.053	61218501_M
41400	3987	4.45	61218501_M
41401	4018	4.45	61218501_M
41402	4049	4.568	61218501_M
41403	4077	4.551	61218501_M
41404	4108	4.891	61218501_M
41405	4138	5.33	61218501_M
41406	4169	5.842	61218501_M
41407	4199	5.949	61218501_M
41408	4222	5.925	61218501_M
41409	4230	5.92	61218501_M
41410	4261	5.901	61218501_M
41411	4291	5.475	61218501_M
41412	4322	4.716	61218501_M
41413	4352	4.08	61218501_M
41414	4383	4.104	61218501_M
41415	4414	4.251	61218501_M
41416	4443	4.303	61218501_M
41417	4474	4.627	61218501_M
41418	4504	5.099	61218501_M
41419	4535	5.694	61218501_M
41420	4565	5.919	61218501_M
41421	4596	6.028	61218501_M
41422	4627	6.146	61218501_M
41423	4657	5.776	61218501_M
41424	4688	5.056	61218501_M
41425	4718	4.42	61218501_M
41426	4749	4.414	61218501_M
41427	4780	4.551	61218501_M
41428	4808	4.543	61218501_M
41429	4839	4.867	61218501_M
41430	4869	5.33	61218501_M
41431	4900	5.932	61218501_M
41432	4930	6.186	61218501_M
41433	4961	6.35	61218501_M
41434	4992	6.435	61218501_M
41435	5022	6.049	61218501_M
41436	5053	5.313	61218501_M
41437	5083	4.671	61218501_M
41438	5114	4.656	61218501_M
41439	5145	4.75	61218501_M
41440	5173	4.702	61218501_M
41441	5204	5.01	61218501_M
41442	5234	5.427	61218501_M
41443	5265	5.933	61218501_M
41444	5295	6.032	61218501_M
41445	5326	5.998	61218501_M
41446	5357	5.977	61218501_M
41447	5387	5.541	61218501_M
41448	5418	4.78	61218501_M
41449	5448	4.142	61218501_M
41450	5479	4.155	61218501_M
41451	5510	4.295	61218501_M
41452	5538	4.288	61218501_M
41453	5569	4.642	61218501_M
41454	5599	5.103	61218501_M
41455	5630	5.669	61218501_M
41456	5660	5.853	61218501_M
41457	5691	5.929	61218501_M
41458	5722	5.977	61218501_M
41459	5752	5.58	61218501_M
41460	5783	4.829	61218501_M
41461	5813	4.199	61218501_M
41462	5844	4.214	61218501_M
41463	5875	4.354	61218501_M
41464	5904	4.401	61218501_M
41465	5935	4.699	61218501_M
41466	5965	5.125	61218501_M
41467	5996	5.642	61218501_M
41468	6026	5.753	61218501_M
41469	6057	5.723	61218501_M
41470	6088	5.708	61218501_M
41471	6118	5.279	61218501_M
41472	6149	4.516	61218501_M
41473	6179	3.885	61218501_M
41474	6210	3.919	61218501_M
41475	6241	4.078	61218501_M
41476	6269	4.086	61218501_M
41477	6300	4.445	61218501_M
41478	6330	4.902	61218501_M
41479	6361	5.452	61218501_M
41480	6391	5.61	61218501_M
41481	6422	5.627	61218501_M
41482	6453	5.656	61218501_M
41483	6483	5.25	61218501_M
41484	6514	4.515	61218501_M
41485	6544	3.893	61218501_M
41486	6575	3.925	61218501_M
41487	6606	4.07	61218501_M
41488	6634	4.071	61218501_M
41489	6665	4.429	61218501_M
41490	6695	4.886	61218501_M
41491	6726	5.423	61218501_M
41492	6756	5.563	61218501_M
41493	6787	5.562	61218501_M
41494	6818	5.559	61218501_M
41495	6848	5.14	61218501_M
41496	6879	4.386	61218501_M
41497	6909	3.756	61218501_M
41498	6940	3.798	61218501_M
41499	6971	3.97	61218501_M
41500	6999	3.982	61218501_M
41501	7030	4.351	61218501_M
41502	7060	4.83	61218501_M
41503	7091	5.397	61218501_M
41504	7121	5.607	61218501_M
41505	7152	5.688	61218501_M
41506	7183	5.723	61218501_M
41507	7213	5.317	61218501_M
41508	7244	4.578	61218501_M
41509	7274	3.964	61218501_M
41510	7305	3.993	61218501_M
41511	7336	4.128	61218501_M
41512	7365	4.183	61218501_M
41513	7396	4.499	61218501_M
41514	7426	4.957	61218501_M
41515	7457	5.51	61218501_M
41516	7487	5.662	61218501_M
41517	7518	5.679	61218501_M
41518	7549	5.695	61218501_M
41519	7579	5.282	61218501_M
41520	7610	4.532	61218501_M
41521	7640	3.903	61218501_M
41522	7671	3.943	61218501_M
41523	7702	4.101	61218501_M
41524	7730	4.102	61218501_M
41525	7761	4.466	61218501_M
41526	7791	4.945	61218501_M
41527	7822	5.617	61218501_M
41528	7852	5.954	61218501_M
41529	7883	6.126	61218501_M
41530	7914	6.249	61218501_M
41531	7944	5.896	61218501_M
41532	7975	5.168	61218501_M
41533	8005	4.546	61218501_M
41534	8036	4.544	61218501_M
41535	8067	4.755	61218501_M
41536	8095	4.778	61218501_M
41537	8126	5.081	61218501_M
41538	8156	5.476	61218501_M
41539	8187	5.959	61218501_M
41540	8217	6.085	61218501_M
41541	8248	6.097	61218501_M
41542	8279	6.098	61218501_M
41543	8309	5.675	61218501_M
41544	8340	4.915	61218501_M
41545	8370	4.274	61218501_M
41546	8401	4.281	61218501_M
41547	8432	4.406	61218501_M
41548	8460	4.399	61218501_M
41549	8491	4.74	61218501_M
41550	8521	5.179	61218501_M
41551	8552	5.696	61218501_M
41552	8582	5.856	61218501_M
41553	8613	5.885	61218501_M
41554	8644	5.907	61218501_M
41555	8674	5.5	61218501_M
41556	8705	4.742	61218501_M
41557	8735	4.104	61218501_M
41558	8766	4.117	61218501_M
41559	8797	4.249	61218501_M
41560	8826	4.29	61218501_M
41561	8857	4.597	61218501_M
41562	8887	5.035	61218501_M
41563	8918	5.597	61218501_M
41564	8948	5.755	61218501_M
41565	8979	5.751	61218501_M
41566	9010	5.753	61218501_M
41567	9040	5.339	61218501_M
41568	9071	4.583	61218501_M
41569	9101	3.96	61218501_M
41570	9132	3.994	61218501_M
41571	9163	4.137	61218501_M
41572	9191	4.132	61218501_M
41573	9222	4.486	61218501_M
41574	9252	4.958	61218501_M
41575	9283	5.504	61218501_M
41576	9313	5.643	61218501_M
41577	9344	5.64	61218501_M
41578	9375	5.645	61218501_M
41579	9405	5.227	61218501_M
41580	9436	4.468	61218501_M
41581	9466	3.839	61218501_M
41582	9497	3.87	61218501_M
41583	9528	4.019	61218501_M
41584	9556	4.024	61218501_M
41585	9587	4.386	61218501_M
41586	9617	4.842	61218501_M
41587	9648	5.375	61218501_M
41588	9678	5.493	61218501_M
41589	9709	5.479	61218501_M
41590	9740	5.477	61218501_M
41591	9770	5.058	61218501_M
41592	9801	4.302	61218501_M
41593	9831	3.673	61218501_M
41594	9862	3.71	61218501_M
41595	9893	3.875	61218501_M
41596	9921	3.884	61218501_M
41597	9952	4.271	61218501_M
41598	9982	4.788	61218501_M
41599	10013	5.366	61218501_M
41600	10043	5.567	61218501_M
41601	10074	5.673	61218501_M
41602	10105	5.737	61218501_M
41603	10135	5.349	61218501_M
41604	10166	4.613	61218501_M
41605	10196	3.989	61218501_M
41606	10227	4.018	61218501_M
41607	10258	4.159	61218501_M
41608	10287	4.2	61218501_M
41609	10318	4.505	61218501_M
41610	10348	4.954	61218501_M
41611	10379	5.528	61218501_M
41612	10409	5.767	61218501_M
41613	10440	5.847	61218501_M
41614	10471	5.874	61218501_M
41615	10501	5.471	61218501_M
41616	10532	4.723	61218501_M
41617	10562	4.09	61218501_M
41618	10593	4.101	61218501_M
41619	10624	4.241	61218501_M
41620	10652	4.249	61218501_M
41621	10683	4.595	61218501_M
41622	10713	5.043	61218501_M
41623	10744	5.598	61218501_M
41624	10774	5.739	61218501_M
41625	10805	5.756	61218501_M
41626	10836	5.77	61218501_M
41627	10866	5.352	61218501_M
41628	10897	4.61	61218501_M
41629	10927	3.983	61218501_M
41630	0	-1.047	61218503_M
41631	31	-1.491	61218503_M
41632	60	-1.511	61218503_M
41633	91	-0.898	61218503_M
41634	121	-0.077	61218503_M
41635	152	0.878	61218503_M
41636	182	0.233	61218503_M
41637	213	0.248	61218503_M
41638	244	0.288	61218503_M
41639	274	-1.086	61218503_M
41640	305	-3.232	61218503_M
41641	335	-4.753	61218503_M
41642	366	-2.093	61218503_M
41643	397	-1.705	61218503_M
41644	425	-1.7	61218503_M
41645	456	-0.972	61218503_M
41646	486	-0.119	61218503_M
41647	517	0.844	61218503_M
41648	547	0.176	61218503_M
41649	578	0.124	61218503_M
41650	609	0.1	61218503_M
41651	639	-1.302	61218503_M
41652	670	-3.457	61218503_M
41653	700	-4.979	61218503_M
41654	731	-2.312	61218503_M
41655	762	-1.918	61218503_M
41656	790	-1.903	61218503_M
41657	821	-1.164	61218503_M
41658	851	-0.313	61218503_M
41659	882	0.673	61218503_M
41660	912	0.063	61218503_M
41661	943	0.063	61218503_M
41662	974	0.093	61218503_M
41663	1004	-1.271	61218503_M
41664	1035	-3.403	61218503_M
41665	1065	-4.907	61218503_M
41666	1096	-2.235	61218503_M
41667	1127	-1.842	61218503_M
41668	1155	-1.829	61218503_M
41669	1186	-1.101	61218503_M
41670	1216	-0.25	61218503_M
41671	1247	0.745	61218503_M
41672	1277	0.143	61218503_M
41673	1308	0.141	61218503_M
41674	1339	0.164	61218503_M
41675	1369	-1.204	61218503_M
41676	1400	-3.347	61218503_M
41677	1430	-4.867	61218503_M
41678	1461	-2.21	61218503_M
41679	1492	-1.83	61218503_M
41680	1521	-1.712	61218503_M
41681	1552	-1.072	61218503_M
41682	1582	-0.243	61218503_M
41683	1613	0.716	61218503_M
41684	1643	0.068	61218503_M
41685	1674	0.072	61218503_M
41686	1705	0.102	61218503_M
41687	1735	-1.276	61218503_M
41688	1766	-3.422	61218503_M
41689	1796	-4.941	61218503_M
41690	1827	-2.277	61218503_M
41691	1858	-1.887	61218503_M
41692	1886	-1.877	61218503_M
41693	1917	-1.14	61218503_M
41694	1947	-0.287	61218503_M
41695	1978	0.688	61218503_M
41696	2008	0.039	61218503_M
41697	2039	-0.003	61218503_M
41698	2070	-0.018	61218503_M
41699	2100	-1.414	61218503_M
41700	2131	-3.557	61218503_M
41701	2161	-5.065	61218503_M
41702	2192	-2.389	61218503_M
41703	2223	-1.986	61218503_M
41704	2251	-1.969	61218503_M
41705	2282	-1.235	61218503_M
41706	2312	-0.378	61218503_M
41707	2343	0.612	61218503_M
41708	2373	-0.005	61218503_M
41709	2404	0.008	61218503_M
41710	2435	0.026	61218503_M
41711	2465	-1.355	61218503_M
41712	2496	-3.495	61218503_M
41713	2526	-5.009	61218503_M
41714	2557	-2.341	61218503_M
41715	2588	-1.95	61218503_M
41716	2616	-1.936	61218503_M
41717	2647	-1.2	61218503_M
41718	2677	-0.346	61218503_M
41719	2708	0.635	61218503_M
41720	2738	0.008	61218503_M
41721	2769	-0.006	61218503_M
41722	2800	-0.003	61218503_M
41723	2830	-1.4	61218503_M
41724	2861	-3.555	61218503_M
41725	2891	-5.075	61218503_M
41726	2922	-2.408	61218503_M
41727	2953	-2.017	61218503_M
41728	2982	-1.892	61218503_M
41729	3013	-1.247	61218503_M
41730	3043	-0.416	61218503_M
41731	3074	0.533	61218503_M
41732	3104	-0.151	61218503_M
41733	3135	-0.225	61218503_M
41734	3166	-0.263	61218503_M
41735	3196	-1.671	61218503_M
41736	3227	-3.824	61218503_M
41737	3257	-5.338	61218503_M
41738	3288	-2.664	61218503_M
41739	3319	-2.261	61218503_M
41740	3347	-2.237	61218503_M
41741	3378	-1.488	61218503_M
41742	3408	-0.614	61218503_M
41743	3439	0.385	61218503_M
41744	3469	-0.236	61218503_M
41745	3500	-0.245	61218503_M
41746	3531	-0.245	61218503_M
41747	3561	-1.636	61218503_M
41748	3592	-3.787	61218503_M
41749	3622	-5.304	61218503_M
41750	3653	-2.63	61218503_M
41751	3684	-2.231	61218503_M
41752	3712	-2.206	61218503_M
41753	3743	-1.455	61218503_M
41754	3773	-0.594	61218503_M
41755	3804	0.384	61218503_M
41756	3834	-0.255	61218503_M
41757	3865	-0.275	61218503_M
41758	3896	-0.279	61218503_M
41759	3926	-1.671	61218503_M
41760	3957	-3.811	61218503_M
41761	3959	-3.989	61218503_M
41762	3987	-5.32	61218503_M
41763	4018	-2.649	61218503_M
41764	4049	-2.252	61218503_M
41765	4077	-2.234	61218503_M
41766	4108	-1.492	61218503_M
41767	4138	-0.631	61218503_M
41768	4169	0.331	61218503_M
41769	4199	-0.34	61218503_M
41770	4222	-0.394	61218503_M
41771	4230	-0.404	61218503_M
41772	4261	-0.434	61218503_M
41773	4291	-1.834	61218503_M
41774	4322	-3.981	61218503_M
41775	4352	-5.491	61218503_M
41776	4383	-2.813	61218503_M
41777	4414	-2.41	61218503_M
41778	4443	-2.275	61218503_M
41779	4474	-1.616	61218503_M
41780	4504	-0.763	61218503_M
41781	4535	0.229	61218503_M
41782	4565	-0.399	61218503_M
41783	4596	-0.406	61218503_M
41784	4627	-0.376	61218503_M
41785	4657	-1.738	61218503_M
41786	4688	-3.869	61218503_M
41787	4718	-5.374	61218503_M
41788	4749	-2.701	61218503_M
41789	4780	-2.301	61218503_M
41790	4808	-2.278	61218503_M
41791	4839	-1.537	61218503_M
41792	4869	-0.676	61218503_M
41793	4900	0.319	61218503_M
41794	4930	-0.298	61218503_M
41795	4961	-0.289	61218503_M
41796	4992	-0.257	61218503_M
41797	5022	-1.629	61218503_M
41798	5053	-3.763	61218503_M
41799	5083	-5.274	61218503_M
41800	5114	-2.605	61218503_M
41801	5145	-2.215	61218503_M
41802	5173	-2.204	61218503_M
41803	5204	-1.47	61218503_M
41804	5234	-0.62	61218503_M
41805	5265	0.343	61218503_M
41806	5295	-0.33	61218503_M
41807	5326	-0.395	61218503_M
41808	5357	-0.425	61218503_M
41809	5387	-1.828	61218503_M
41810	5418	-3.978	61218503_M
41811	5448	-5.493	61218503_M
41812	5479	-2.814	61218503_M
41813	5510	-2.413	61218503_M
41814	5538	-2.389	61218503_M
41815	5569	-1.642	61218503_M
41816	5599	-0.775	61218503_M
41817	5630	0.206	61218503_M
41818	5660	-0.438	61218503_M
41819	5691	-0.461	61218503_M
41820	5722	-0.453	61218503_M
41821	5752	-1.835	61218503_M
41822	5783	-3.975	61218503_M
41823	5813	-5.484	61218503_M
41824	5844	-2.807	61218503_M
41825	5875	-2.405	61218503_M
41826	5904	-2.267	61218503_M
41827	5935	-1.612	61218503_M
41828	5965	-0.773	61218503_M
41829	5996	0.189	61218503_M
41830	6026	-0.482	61218503_M
41831	6057	-0.547	61218503_M
41832	6088	-0.575	61218503_M
41833	6118	-1.974	61218503_M
41834	6149	-4.121	61218503_M
41835	6179	-5.63	61218503_M
41836	6210	-2.95	61218503_M
41837	6241	-2.542	61218503_M
41838	6269	-2.514	61218503_M
41839	6300	-1.766	61218503_M
41840	6330	-0.902	61218503_M
41841	6361	0.074	61218503_M
41842	6391	-0.577	61218503_M
41843	6422	-0.619	61218503_M
41844	6453	-0.626	61218503_M
41845	6483	-2.012	61218503_M
41846	6514	-4.149	61218503_M
41847	6544	-5.651	61218503_M
41848	6575	-2.968	61218503_M
41849	6606	-2.562	61218503_M
41850	6634	-2.538	61218503_M
41851	6665	-1.79	61218503_M
41852	6695	-0.926	61218503_M
41853	6726	0.047	61218503_M
41854	6756	-0.612	61218503_M
41855	6787	-0.662	61218503_M
41856	6818	-0.682	61218503_M
41857	6848	-2.077	61218503_M
41858	6879	-4.221	61218503_M
41859	6909	-5.727	61218503_M
41860	6940	-3.043	61218503_M
41861	6971	-2.63	61218503_M
41862	6999	-2.6	61218503_M
41863	7030	-1.846	61218503_M
41864	7060	-0.973	61218503_M
41865	7091	0.015	61218503_M
41866	7121	-0.619	61218503_M
41867	7152	-0.632	61218503_M
41868	7183	-0.626	61218503_M
41869	7213	-2.011	61218503_M
41870	7244	-4.148	61218503_M
41871	7274	-5.649	61218503_M
41872	7305	-2.964	61218503_M
41873	7336	-2.561	61218503_M
41874	7365	-2.423	61218503_M
41875	7396	-1.762	61218503_M
41876	7426	-0.912	61218503_M
41877	7457	0.066	61218503_M
41878	7487	-0.585	61218503_M
41879	7518	-0.629	61218503_M
41880	7549	-0.639	61218503_M
41881	7579	-2.029	61218503_M
41882	7610	-4.17	61218503_M
41883	7640	-5.676	61218503_M
41884	7671	-2.992	61218503_M
41885	7702	-2.579	61218503_M
41886	7730	-2.55	61218503_M
41887	7761	-1.797	61218503_M
41888	7791	-0.922	61218503_M
41889	7822	0.091	61218503_M
41890	7852	-0.488	61218503_M
41891	7883	-0.459	61218503_M
41892	7914	-0.415	61218503_M
41893	7944	-1.769	61218503_M
41894	7975	-3.895	61218503_M
41895	8005	-5.398	61218503_M
41896	8036	-2.719	61218503_M
41897	8067	-2.299	61218503_M
41898	8095	-2.25	61218503_M
41899	8126	-1.505	61218503_M
41900	8156	-0.655	61218503_M
41901	8187	0.303	61218503_M
41902	8217	-0.367	61218503_M
41903	8248	-0.413	61218503_M
41904	8279	-0.428	61218503_M
41905	8309	-1.822	61218503_M
41906	8340	-3.971	61218503_M
41907	8370	-5.484	61218503_M
41908	8401	-2.81	61218503_M
41909	8432	-2.41	61218503_M
41910	8460	-2.388	61218503_M
41911	8491	-1.641	61218503_M
41912	8521	-0.78	61218503_M
41913	8552	0.188	61218503_M
41914	8582	-0.468	61218503_M
41915	8613	-0.504	61218503_M
41916	8644	-0.512	61218503_M
41917	8674	-1.899	61218503_M
41918	8705	-4.043	61218503_M
41919	8735	-5.554	61218503_M
41920	8766	-2.878	61218503_M
41921	8797	-2.477	61218503_M
41922	8826	-2.342	61218503_M
41923	8857	-1.686	61218503_M
41924	8887	-0.84	61218503_M
41925	8918	0.135	61218503_M
41926	8948	-0.514	61218503_M
41927	8979	-0.562	61218503_M
41928	9010	-0.58	61218503_M
41929	9040	-1.973	61218503_M
41930	9071	-4.116	61218503_M
41931	9101	-5.625	61218503_M
41932	9132	-2.937	61218503_M
41933	9163	-2.531	61218503_M
41934	9191	-2.508	61218503_M
41935	9222	-1.761	61218503_M
41936	9252	-0.893	61218503_M
41937	9283	0.089	61218503_M
41938	9313	-0.571	61218503_M
41939	9344	-0.622	61218503_M
41940	9375	-0.639	61218503_M
41941	9405	-2.033	61218503_M
41942	9436	-4.176	61218503_M
41943	9466	-5.684	61218503_M
41944	9497	-3.002	61218503_M
41945	9528	-2.596	61218503_M
41946	9556	-2.57	61218503_M
41947	9587	-1.818	61218503_M
41948	9617	-0.956	61218503_M
41949	9648	0.017	61218503_M
41950	9678	-0.65	61218503_M
41951	9709	-0.707	61218503_M
41952	9740	-0.729	61218503_M
41953	9770	-2.124	61218503_M
41954	9801	-4.269	61218503_M
41955	9831	-5.775	61218503_M
41956	9862	-3.091	61218503_M
41957	9893	-2.682	61218503_M
41958	9921	-2.654	61218503_M
41959	9952	-1.896	61218503_M
41960	9982	-1.01	61218503_M
41961	10013	-0.009	61218503_M
41962	10043	-0.643	61218503_M
41963	10074	-0.65	61218503_M
41964	10105	-0.631	61218503_M
41965	10135	-2.007	61218503_M
41966	10166	-4.141	61218503_M
41967	10196	-5.643	61218503_M
41968	10227	-2.96	61218503_M
41969	10258	-2.554	61218503_M
41970	10287	-2.418	61218503_M
41971	10318	-1.761	61218503_M
41972	10348	-0.914	61218503_M
41973	10379	0.067	61218503_M
41974	10409	-0.557	61218503_M
41975	10440	-0.566	61218503_M
41976	10471	-0.563	61218503_M
41977	10501	-1.948	61218503_M
41978	10532	-4.088	61218503_M
41979	10562	-5.596	61218503_M
41980	10593	-2.918	61218503_M
41981	10624	-2.515	61218503_M
41982	10652	-2.486	61218503_M
41983	10683	-1.736	61218503_M
41984	10713	-0.873	61218503_M
41985	10744	0.107	61218503_M
41986	10774	-0.545	61218503_M
41987	10805	-0.59	61218503_M
41988	10836	-0.6	61218503_M
41989	10866	-1.993	61218503_M
41990	10897	-4.132	61218503_M
41991	10927	-5.636	61218503_M
41992	0	-0.246	61230101_M
41993	31	0.38	61230101_M
41994	60	0.427	61230101_M
41995	91	0.637	61230101_M
41996	121	0.947	61230101_M
41997	152	1.333	61230101_M
41998	182	-0.081	61230101_M
41999	213	-0.094	61230101_M
42000	244	-0.06	61230101_M
42001	274	-1.402	61230101_M
42002	305	-3.456	61230101_M
42003	335	-4.882	61230101_M
42004	366	-0.208	61230101_M
42005	397	0.301	61230101_M
42006	425	0.338	61230101_M
42007	456	0.587	61230101_M
42008	486	0.915	61230101_M
42009	517	1.308	61230101_M
42010	547	-0.123	61230101_M
42011	578	-0.201	61230101_M
42012	609	-0.224	61230101_M
42013	639	-1.593	61230101_M
42014	670	-3.656	61230101_M
42015	700	-5.088	61230101_M
42016	731	-0.42	61230101_M
42017	762	0.106	61230101_M
42018	790	0.153	61230101_M
42019	821	0.408	61230101_M
42020	851	0.735	61230101_M
42021	882	1.15	61230101_M
42022	912	-0.231	61230101_M
42023	943	-0.258	61230101_M
42024	974	-0.233	61230101_M
42025	1004	-1.567	61230101_M
42026	1035	-3.613	61230101_M
42027	1065	-5.023	61230101_M
42028	1096	-0.354	61230101_M
42029	1127	0.178	61230101_M
42030	1155	0.223	61230101_M
42031	1186	0.47	61230101_M
42032	1216	0.798	61230101_M
